Producto, Volumen mtro3
1244 , 0.01707860 
1245 , 0.05575800 
1246 , 0.00054000 
1247 , 0.00069800 
1248 , 0.01000000 
1249 , 0.00095680 
1250 , 0.00112500 
1251 , 0.00099580 
1252 , 0.00285845 
1253 , 0.00093230 
1254 , 0.00623500 
1255 , 0.00099580 
1256 , 0.07680000 
1257 , 0.01900000 
1258 , 0.00720000 
1259 , 0.01720200 
1260 , 0.00010000 
1261 , 0.09126600 
1262 , 0.00112500 
1263 , 3.25000000 
1264 , 0.00095680 
1265 , 0.13395791 
1266 , 0.01032407 
1267 , 0.02000000 
1268 , 0.00054000 
1269 , 0.10300000 
1270 , 0.02719300 
1271 , 0.01707860 
1272 , 0.33250000 
1273 , 0.00301700 
1274 , 0.24861992 
1275 , 1.04880000 
1276 , 0.05300600 
1277 , 0.10912500 
1278 , 0.55369600 
1279 , 0.00112500 
1280 , 0.01919300 
1281 , 0.05030000 
1282 , 0.00329000 
1283 , 0.00675500 
1284 , 0.02091200 
1285 , 0.00105000 
1286 , 0.09332900 
1287 , 0.00000674 
1288 , 0.00095680 
1289 , 0.17874800 
1290 , 0.00095680 
1291 , 0.00000675 
1292 , 0.00045600 
1293 , 0.00060100 
1294 , 0.00054000 
1295 , 0.00623500 
1296 , 0.00095680 
1297 , 0.00061100 
1298 , 0.00924700 
1299 , 0.01000000 
1300 , 0.00345244 
1301 , 0.00060300 
1302 , 0.00451100 
1303 , 0.00112500 
1304 , 0.00060300 
1305 , 0.00061100 
1306 , 0.05145000 
1307 , 0.02464000 
1308 , 0.03197700 
1309 , 0.02987000 
1310 , 0.00041300 
1311 , 0.00099580 
1312 , 0.00626130 
1313 , 0.00126100 
1314 , 0.00095390 
1315 , 0.00099773 
1316 , 0.22480000 
1317 , 0.03197700 
1318 , 0.00056000 
1319 , 0.08622500 
1320 , 0.05300600 
1321 , 0.00607500 
1322 , 0.00112500 
1323 , 0.00049945 
1324 , 0.01379400 
1325 , 0.00006000 
1326 , 0.05000000 
1327 , 0.01940000 
1328 , 0.00001276 
1329 , 0.00066300 
1330 , 0.67973333 
1331 , 0.00100000 
1332 , 0.02254992 
1333 , 0.00100000 
1334 , 0.00080000 
1335 , 0.08000000 
1336 , 0.00163300 
1337 , 0.00123500 
1338 , 0.00163700 
1339 , 0.00085200 
1340 , 0.03197700 
1341 , 0.68000000 
1342 , 0.00301700 
1343 , 0.01123100 
1344 , 0.08296500 
1345 , 0.00054000 
1346 , 0.00029400 
1347 , 0.55699900 
1348 , 0.00345244 
1349 , 0.02934100 
1350 , 1.56427000 
1351 , 0.00047880 
1352 , 0.00054000 
1353 , 0.00295600 
1354 , 0.00000764 
1355 , 0.12260000 
1356 , 0.00622200 
1357 , 0.00188910 
1358 , 0.00099580 
1359 , 0.00095680 
1360 , 0.06630400 
1361 , 0.00095680 
1362 , 0.01000000 
1363 , 0.01373500 
1364 , 0.00095680 
1365 , 0.70746500 
1366 , 0.00295600 
1367 , 0.02980757 
1368 , 0.00083164 
1369 , 0.00626130 
1370 , 0.00053854 
1371 , 0.00076400 
1372 , 0.00623500 
1373 , 1.99605000 
1374 , 0.00056000 
1375 , 0.00095680 
1376 , 0.00345244 
1377 , 0.00010000 
1378 , 0.00060100 
1379 , 0.00451100 
1380 , 0.08296500 
1381 , 0.00164000 
1382 , 0.06000000 
1383 , 0.00996000 
1384 , 0.00343400 
1385 , 0.93684575 
1386 , 0.00095680 
1387 , 0.43223889 
1388 , 0.02523800 
1389 , 0.00000733 
1390 , 0.07680000 
1391 , 0.00968300 
1392 , 0.00675500 
1393 , 0.00095680 
1394 , 0.00045600 
1395 , 0.00315700 
1396 , 0.29626047 
1397 , 0.00001276 
1398 , 0.06000000 
1399 , 0.00054033 
1400 , 0.00747400 
1401 , 0.00100000 
1402 , 0.02000000 
1403 , 0.00010000 
1404 , 0.00399000 
1405 , 0.00038900 
1406 , 0.00060300 
1407 , 0.30000000 
1408 , 0.02641600 
1409 , 0.00092600 
1410 , 0.00112500 
1411 , 0.11253967 
1412 , 0.00095680 
1413 , 0.00015121 
1414 , 0.01000000 
1415 , 0.55699900 
1416 , 0.00094812 
1417 , 0.08296500 
1418 , 0.10704700 
1419 , 0.22019000 
1420 , 0.00112500 
1421 , 0.25331800 
1422 , 0.01123100 
1423 , 0.13409700 
1424 , 0.00386800 
1425 , 0.00370000 
1426 , 0.00095680 
1427 , 0.00036000 
1428 , 0.01000000 
1429 , 0.04360000 
1430 , 0.93630000 
1431 , 0.00112500 
1432 , 0.00032200 
1433 , 0.00279300 
1434 , 0.00988000 
1435 , 0.00006890 
1436 , 0.00053478 
1437 , 0.00100000 
1438 , 0.00082180 
1439 , 0.00000100 
1440 , 0.00001680 
1441 , 0.00064600 
1442 , 0.00343400 
1443 , 0.00339400 
1444 , 0.01164800 
1445 , 0.17418200 
1446 , 0.00118100 
1447 , 0.02091200 
1448 , 1.81000000 
1449 , 0.00001276 
1450 , 0.22312500 
1451 , 0.00010000 
1452 , 0.07000000 
1453 , 0.00056000 
1454 , 0.05000000 
1455 , 0.00010000 
1456 , 0.00056000 
1457 , 0.00000800 
1458 , 0.00032200 
1459 , 0.02671000 
1460 , 0.00105000 
1461 , 0.54717000 
1462 , 1.12000000 
1463 , 0.00094812 
1464 , 0.60934800 
1465 , 0.00100000 
1466 , 0.00622200 
1467 , 0.01623866 
1468 , 0.00112000 
1469 , 0.00095680 
1470 , 0.00343400 
1471 , 0.01728100 
1472 , 0.00054000 
1473 , 0.00296000 
1474 , 0.00690400 
1475 , 0.02805900 
1476 , 0.00626130 
1477 , 1.12000000 
1478 , 0.03985500 
1479 , 0.00100000 
1480 , 0.02012100 
1481 , 0.48599800 
1482 , 0.06920000 
1483 , 0.00057134 
1484 , 0.05524500 
1485 , 0.00000100 
1486 , 0.02091200 
1487 , 0.00121100 
1488 , 0.02091200 
1489 , 0.01269132 
1490 , 0.00112500 
1491 , 0.00093183 
1492 , 0.00137200 
1493 , 0.30705000 
1494 , 0.10500000 
1495 , 0.72300000 
1496 , 0.00094812 
1497 , 0.00093230 
1498 , 3.05000000 
1499 , 0.00200700 
1500 , 0.20382264 
1501 , 0.00296000 
1502 , 0.00707480 
1503 , 0.00099580 
1504 , 0.00000150 
1505 , 0.49766600 
1506 , 0.00642000 
1507 , 0.01320000 
1508 , 0.01707860 
1509 , 0.00021000 
1510 , 0.00622200 
1511 , 0.10900000 
1512 , 0.24861992 
1513 , 0.40514400 
1514 , 0.00642000 
1515 , 0.00296000 
1516 , 0.00010000 
1517 , 0.39166253 
1518 , 1.76700000 
1519 , 0.00002400 
1520 , 0.00343400 
1521 , 0.00108100 
1522 , 0.38850000 
1523 , 0.04000000 
1524 , 0.00068303 
1525 , 0.00351580 
1526 , 0.00623500 
1527 , 0.00095680 
1528 , 0.12096000 
1529 , 0.00690400 
1530 , 0.00095680 
1531 , 0.09332900 
1532 , 0.00001610 
1533 , 0.03197700 
1534 , 0.06000000 
1535 , 0.00055037 
1536 , 0.00475200 
1537 , 0.00112500 
1538 , 0.00101000 
1539 , 0.00689300 
1540 , 0.82958100 
1541 , 0.05121000 
1542 , 0.33250000 
1543 , 0.00061100 
1544 , 0.01164375 
1545 , 0.02523800 
1546 , 0.00098800 
1547 , 0.09000000 
1548 , 0.00095680 
1549 , 0.25331800 
1550 , 0.05415562 
1551 , 0.00642000 
1552 , 0.00000675 
1553 , 0.00009140 
1554 , 0.00449000 
1555 , 0.02753200 
1556 , 0.49766600 
1557 , 0.00690400 
1558 , 0.00892400 
1559 , 0.08993931 
1560 , 0.00093183 
1561 , 0.00988000 
1562 , 0.00095680 
1563 , 0.00094812 
1564 , 0.00010000 
1565 , 0.00037300 
1566 , 0.00539290 
1567 , 0.22312500 
1568 , 0.00093183 
1569 , 0.18150000 
1570 , 0.01832400 
1571 , 0.03800000 
1572 , 0.00010000 
1573 , 0.00006135 
1574 , 0.00006135 
1575 , 1.37600000 
1576 , 0.17304000 
1577 , 0.00369600 
1578 , 0.00000675 
1579 , 0.00095390 
1580 , 0.00451100 
1581 , 0.53000000 
1582 , 0.00052922 
1583 , 0.00023400 
1584 , 0.00079200 
1585 , 0.00701300 
1586 , 0.00113500 
1587 , 0.00006135 
1588 , 0.00095680 
1589 , 0.05524500 
1590 , 0.00351580 
1591 , 0.00053900 
1592 , 0.00000100 
1593 , 0.00095680 
1594 , 0.00100000 
1595 , 0.00112500 
1596 , 0.01892500 
1597 , 0.00093183 
1598 , 0.00041300 
1599 , 0.00053962 
1600 , 0.00010000 
1601 , 0.00705020 
1602 , 0.00100000 
1603 , 0.30705000 
1604 , 0.28530400 
1605 , 0.00255400 
1606 , 0.00095680 
1607 , 0.00095680 
1608 , 0.00100000 
1609 , 0.08006072 
1610 , 0.00093230 
1611 , 0.01123100 
1612 , 0.00386800 
1613 , 0.00100000 
1614 , 0.00123500 
1615 , 0.00214414 
1616 , 0.00054000 
1617 , 0.00434296 
1618 , 0.00032200 
1619 , 0.02298751 
1620 , 0.00622200 
1621 , 0.00094812 
1622 , 0.00100000 
1623 , 0.00297500 
1624 , 0.00623500 
1625 , 0.33250000 
1626 , 0.00054000 
1627 , 0.27216000 
1628 , 0.09332900 
1629 , 0.00010000 
1630 , 0.00003394 
1631 , 0.02254992 
1632 , 0.00182600 
1633 , 0.00457600 
1634 , 1.60000000 
1635 , 0.00100000 
1636 , 0.05676600 
1637 , 0.04600250 
1638 , 0.31000000 
1639 , 0.00011827 
1640 , 0.00079200 
1641 , 0.00071000 
1642 , 0.00095680 
1643 , 0.24174300 
1644 , 0.17304000 
1645 , 0.02091200 
1646 , 0.02641600 
1647 , 0.00095680 
1648 , 0.00600000 
1649 , 0.00000379 
1650 , 0.00003394 
1651 , 0.00853600 
1652 , 0.00061100 
1653 , 0.13395791 
1654 , 0.02127219 
1655 , 0.25331800 
1656 , 0.01142720 
1657 , 3.25000000 
1658 , 0.00112500 
1659 , 0.07182400 
1660 , 0.07720400 
1661 , 0.00001276 
1662 , 0.02050100 
1663 , 0.17753000 
1664 , 0.00801200 
1665 , 0.02980000 
1666 , 0.08993931 
1667 , 0.00099580 
1668 , 0.00095680 
1669 , 0.05300600 
1670 , 0.01158300 
1671 , 0.00339400 
1672 , 0.02878200 
1673 , 0.00000731 
1674 , 0.00009520 
1675 , 0.00445000 
1676 , 0.00100000 
1677 , 0.00064600 
1678 , 0.32126000 
1679 , 0.00000379 
1680 , 0.00010000 
1681 , 0.01842676 
1682 , 0.03232226 
1683 , 0.00083164 
1684 , 0.62437233 
1685 , 0.00778300 
1686 , 0.06000000 
1687 , 0.21735000 
1688 , 0.00095680 
1689 , 0.00034260 
1690 , 0.00100000 
1691 , 0.11400000 
1692 , 0.01142720 
1693 , 0.00112500 
1694 , 0.24861992 
1695 , 0.34321700 
1696 , 0.08575000 
1697 , 0.00041300 
1698 , 1.99605000 
1699 , 0.00037816 
1700 , 0.00083164 
1701 , 0.00112500 
1702 , 0.04000000 
1703 , 0.02916000 
1704 , 0.05044900 
1705 , 0.00061861 
1706 , 0.09700000 
1707 , 0.25331800 
1708 , 0.03985500 
1709 , 0.00297500 
1710 , 0.00010000 
1711 , 0.00047400 
1712 , 0.00100000 
1713 , 0.42050000 
1714 , 0.01404700 
1715 , 0.00689300 
1716 , 0.00182600 
1717 , 0.00095680 
1718 , 0.00101000 
1719 , 0.00006135 
1720 , 0.00662830 
1721 , 0.53746400 
1722 , 0.67973333 
1723 , 0.00095390 
1724 , 0.02980000 
1725 , 0.00061100 
1726 , 0.48000000 
1727 , 0.00007780 
1728 , 0.00301700 
1729 , 0.00438691 
1730 , 0.00214414 
1731 , 0.00351580 
1732 , 0.00095680 
1733 , 0.30705000 
1734 , 0.16295700 
1735 , 0.00689300 
1736 , 0.01707860 
1737 , 0.57174000 
1738 , 0.00200700 
1739 , 0.02250300 
1740 , 3.25000000 
1741 , 0.25331800 
1742 , 0.00003394 
1743 , 0.00095680 
1744 , 0.00095680 
1745 , 0.07000000 
1746 , 0.02000000 
1747 , 0.00255400 
1748 , 0.22312500 
1749 , 0.00539290 
1750 , 0.00105000 
1751 , 0.00021600 
1752 , 0.00049945 
1753 , 0.00675500 
1754 , 0.00623500 
1755 , 0.00816903 
1756 , 0.00095680 
1757 , 0.01123100 
1758 , 0.01000000 
1759 , 0.00095390 
1760 , 0.00095680 
1761 , 0.12900000 
1762 , 0.00279300 
1763 , 0.00100000 
1764 , 0.00064600 
1765 , 0.00056000 
1766 , 0.54000000 
1767 , 0.00091440 
1768 , 0.17304000 
1769 , 0.54000000 
1770 , 0.03000000 
1771 , 0.00100000 
1772 , 0.02091200 
1773 , 0.01919300 
1774 , 0.12770000 
1775 , 0.05050900 
1776 , 0.03000000 
1777 , 0.00112500 
1778 , 0.00642000 
1779 , 0.10912500 
1780 , 0.00079200 
1781 , 0.02228900 
1782 , 0.00095390 
1783 , 0.00042600 
1784 , 0.00034260 
1785 , 0.02012100 
1786 , 0.12800000 
1787 , 0.03728076 
1788 , 0.05524500 
1789 , 0.02000000 
1790 , 0.30705000 
1791 , 0.02523800 
1792 , 0.00095680 
1793 , 0.00438000 
1794 , 0.00100000 
1795 , 0.00001276 
1796 , 0.00007423 
1797 , 0.00032200 
1798 , 0.00255400 
1799 , 0.00095680 
1800 , 0.00095680 
1801 , 0.10157854 
1802 , 0.24423917 
1803 , 0.05676600 
1804 , 0.01000000 
1805 , 0.04694200 
1806 , 0.00095680 
1807 , 0.00112500 
1808 , 0.02630000 
1809 , 0.00095680 
1810 , 0.00010000 
1811 , 0.00297500 
1812 , 0.00924700 
1813 , 0.00073500 
1814 , 0.01000000 
1815 , 0.00084832 
1816 , 0.00095680 
1817 , 0.00052000 
1818 , 0.00021600 
1819 , 0.00852000 
1820 , 0.00343400 
1821 , 0.00095680 
1822 , 0.00010000 
1823 , 0.00449000 
1824 , 0.05936000 
1825 , 0.00100000 
1826 , 0.02298751 
1827 , 0.52684200 
1828 , 0.01373500 
1829 , 0.00744900 
1830 , 0.00095680 
1831 , 1.17908956 
1832 , 0.02805900 
1833 , 0.01303400 
1834 , 0.01578600 
1835 , 0.02878200 
1836 , 1.56427000 
1837 , 0.00622200 
1838 , 0.00358300 
1839 , 0.00105000 
1840 , 0.00462300 
1841 , 0.02956100 
1842 , 0.01892500 
1843 , 0.00026600 
1844 , 0.00182600 
1845 , 0.00010000 
1846 , 0.00010000 
1847 , 0.00214414 
1848 , 0.62437233 
1849 , 0.79430000 
1850 , 0.00288000 
1851 , 0.00356060 
1852 , 0.01000000 
1853 , 0.06218105 
1854 , 0.01000000 
1855 , 0.00112500 
1856 , 0.00095390 
1857 , 0.00642000 
1858 , 0.00450000 
1859 , 0.10704700 
1860 , 0.00690400 
1861 , 0.00100000 
1862 , 1.83000000 
1863 , 0.00095680 
1864 , 0.28255800 
1865 , 0.01000000 
1866 , 0.00829818 
1867 , 0.27000000 
1868 , 0.00100000 
1869 , 0.02641600 
1870 , 0.17200000 
1871 , 0.00093183 
1872 , 0.00056000 
1873 , 0.54717000 
1874 , 0.00263600 
1875 , 0.00112500 
1876 , 0.00383189 
1877 , 0.16351100 
1878 , 0.00029800 
1879 , 0.00112500 
1880 , 0.00079200 
1881 , 0.00010000 
1882 , 0.00915500 
1883 , 0.30199900 
1884 , 0.00532400 
1885 , 0.00026600 
1886 , 0.06180017 
1887 , 0.00010000 
1888 , 0.00095680 
1889 , 0.02091200 
1890 , 0.10884000 
1891 , 0.00626130 
1892 , 0.04000000 
1893 , 0.01000000 
1894 , 0.00095680 
1895 , 0.00114330 
1896 , 0.21735000 
1897 , 0.00060300 
1898 , 0.00000379 
1899 , 0.00622200 
1900 , 0.00112500 
1901 , 0.00778300 
1902 , 0.00045600 
1903 , 0.00712000 
1904 , 0.00295600 
1905 , 0.72300000 
1906 , 0.00100000 
1907 , 0.00112500 
1908 , 0.00968300 
1909 , 0.00052922 
1910 , 0.02145000 
1911 , 0.00642000 
1912 , 0.00054000 
1913 , 0.02987000 
1914 , 0.22000000 
1915 , 0.02934100 
1916 , 0.00642000 
1917 , 0.04012500 
1918 , 0.17890000 
1919 , 0.00064600 
1920 , 0.00029034 
1921 , 0.00623500 
1922 , 0.00001680 
1923 , 0.00801200 
1924 , 0.03127000 
1925 , 2.35600000 
1926 , 0.00099580 
1927 , 0.00095680 
1928 , 0.01111834 
1929 , 0.00391400 
1930 , 0.00297500 
1931 , 0.04930000 
1932 , 0.28567300 
1933 , 0.00032200 
1934 , 0.00054033 
1935 , 1.25754929 
1936 , 0.00000581 
1937 , 0.02000000 
1938 , 0.00010000 
1939 , 0.00056000 
1940 , 0.00159700 
1941 , 0.00125200 
1942 , 0.00061100 
1943 , 0.00095680 
1944 , 0.04366100 
1945 , 0.00000100 
1946 , 0.01795000 
1947 , 1.29000000 
1948 , 0.13409700 
1949 , 0.00105000 
1950 , 0.00778300 
1951 , 0.00020000 
1952 , 0.01142720 
1953 , 1.18100000 
1954 , 0.30705000 
1955 , 0.00095680 
1956 , 0.01900000 
1957 , 0.13395791 
1958 , 0.00112500 
1959 , 0.16351100 
1960 , 0.12260000 
1961 , 0.00095680 
1962 , 0.05936000 
1963 , 0.05500000 
1964 , 0.02878200 
1965 , 0.00013200 
1966 , 0.37598400 
1967 , 0.00002400 
1968 , 0.00001800 
1969 , 0.00112500 
1970 , 0.11698900 
1971 , 0.10704700 
1972 , 0.00049945 
1973 , 0.01440517 
1974 , 0.00100000 
1975 , 0.00031500 
1976 , 0.00182600 
1977 , 0.00047400 
1978 , 0.10900000 
1979 , 0.01408800 
1980 , 0.02228900 
1981 , 0.33250000 
1982 , 0.38850000 
1983 , 0.39166253 
1984 , 0.00095680 
1985 , 1.81000000 
1986 , 0.00274700 
1987 , 0.00000100 
1988 , 0.00095680 
1989 , 0.00164000 
1990 , 0.00079200 
1991 , 0.00095680 
1992 , 0.00137200 
1993 , 0.09400000 
1994 , 0.05524500 
1995 , 0.00495000 
1996 , 0.00662830 
1997 , 1.17900000 
1998 , 0.00163700 
1999 , 0.00085200 
2000 , 0.00744900 
2001 , 0.00100000 
2002 , 0.00159700 
2003 , 0.93630000 
2004 , 0.01123100 
2005 , 0.06184496 
2006 , 0.05000000 
2007 , 0.00037300 
2008 , 0.00061100 
2009 , 0.00006135 
2010 , 0.00061100 
2011 , 0.00010000 
2012 , 0.00126100 
2013 , 0.00000581 
2014 , 0.01630000 
2015 , 0.00036221 
2016 , 0.01842676 
2017 , 0.05500000 
2018 , 0.03197700 
2019 , 0.57174000 
2020 , 0.02878200 
2021 , 0.00150000 
2022 , 0.02091200 
2023 , 0.01373500 
2024 , 0.02012100 
2025 , 0.26002500 
2026 , 0.00060300 
2027 , 0.00288000 
2028 , 0.00079200 
2029 , 0.00116481 
2030 , 0.00029800 
2031 , 0.03210000 
2032 , 0.00275500 
2033 , 0.01807600 
2034 , 0.00836071 
2035 , 0.00099773 
2036 , 0.05500000 
2037 , 0.56353800 
2038 , 0.00093183 
2039 , 0.00791800 
2040 , 0.00054000 
2041 , 0.00690400 
2042 , 0.06091200 
2043 , 0.00391400 
2044 , 0.00045600 
2045 , 0.05936000 
2046 , 0.00214414 
2047 , 0.00060300 
2048 , 0.01123100 
2049 , 0.02012100 
2050 , 0.00010000 
2051 , 0.02091200 
2052 , 0.21495700 
2053 , 0.01000000 
2054 , 0.00000675 
2055 , 0.00451100 
2056 , 0.00095680 
2057 , 0.21495700 
2058 , 0.10560000 
2059 , 0.00061100 
2060 , 0.05000000 
2061 , 0.02000000 
2062 , 0.00100000 
2063 , 0.00094812 
2064 , 0.38549650 
2065 , 0.00123500 
2066 , 0.00618500 
2067 , 0.01303400 
2068 , 0.00099580 
2069 , 0.39166253 
2070 , 0.10560000 
2071 , 0.03490400 
2072 , 0.01728100 
2073 , 0.00070910 
2074 , 0.00085200 
2075 , 0.93630000 
2076 , 0.00100000 
2077 , 0.67973333 
2078 , 0.00095680 
2079 , 0.39166253 
2080 , 0.00054000 
2081 , 0.00052000 
2082 , 0.01440517 
2083 , 0.00000508 
2084 , 0.00436100 
2085 , 0.00100000 
2086 , 0.00095680 
2087 , 0.00094812 
2088 , 0.00095680 
2089 , 0.05000000 
2090 , 0.02000000 
2091 , 0.00001276 
2092 , 0.08622500 
2093 , 0.08764034 
2094 , 0.00642000 
2095 , 0.00070400 
2096 , 0.05524500 
2097 , 0.02250300 
2098 , 0.00449000 
2099 , 0.04930000 
2100 , 0.00011827 
2101 , 0.00056000 
2102 , 0.72300000 
2103 , 0.04600250 
2104 , 0.00078500 
2105 , 0.00100000 
2106 , 0.00036000 
2107 , 0.00061100 
2108 , 0.00100000 
2109 , 0.00256800 
2110 , 0.00712000 
2111 , 0.00001276 
2112 , 0.00054000 
2113 , 0.00095390 
2114 , 0.00095680 
2115 , 0.08993931 
2116 , 0.00112500 
2117 , 0.00095680 
2118 , 0.00112500 
2119 , 0.02035100 
2120 , 0.00623500 
2121 , 0.11000000 
2122 , 0.00095680 
2123 , 0.06615100 
2124 , 0.00095680 
2125 , 0.00383189 
2126 , 0.26325000 
2127 , 0.00675500 
2128 , 0.00100000 
2129 , 0.00000379 
2130 , 0.00064600 
2131 , 0.00112500 
2132 , 0.00214414 
2133 , 0.01432100 
2134 , 0.39166253 
2135 , 0.13950000 
2136 , 0.24000000 
2137 , 0.00256800 
2138 , 0.00351580 
2139 , 0.00100000 
2140 , 0.00095390 
2141 , 0.00712041 
2142 , 0.00296000 
2143 , 0.08993931 
2144 , 0.00112500 
2145 , 0.00099580 
2146 , 0.00386800 
2147 , 0.00010000 
2148 , 0.00112500 
2149 , 0.08797584 
2150 , 0.10704700 
2151 , 0.00705020 
2152 , 0.00112500 
2153 , 0.00243710 
2154 , 0.03197700 
2155 , 0.00029800 
2156 , 0.00054033 
2157 , 0.00829818 
2158 , 0.03729639 
2159 , 0.08622500 
2160 , 0.00013200 
2161 , 0.07720400 
2162 , 0.00064600 
2163 , 0.21495700 
2164 , 0.00112000 
2165 , 0.00622200 
2166 , 0.00000731 
2167 , 0.00054000 
2168 , 0.00001276 
2169 , 0.00095680 
2170 , 0.13409700 
2171 , 0.08296500 
2172 , 0.00095680 
2173 , 0.00214414 
2174 , 0.07027680 
2175 , 0.05524500 
2176 , 0.05524500 
2177 , 0.00105000 
2178 , 1.37600000 
2179 , 0.00095680 
2180 , 0.00095390 
2181 , 0.00094812 
2182 , 0.00095680 
2183 , 0.00007780 
2184 , 0.05936000 
2185 , 0.00992000 
2186 , 0.00095680 
2187 , 1.46035000 
2188 , 0.00635619 
2189 , 0.57174000 
2190 , 0.00100000 
2191 , 0.00055037 
2192 , 0.00031500 
2193 , 0.00214414 
2194 , 0.07182400 
2195 , 0.00200700 
2196 , 0.01000000 
2197 , 0.06000000 
2198 , 0.14167400 
2199 , 0.00112500 
2200 , 0.00642000 
2201 , 0.00100000 
2202 , 0.00863000 
2203 , 0.05676600 
2204 , 0.00036221 
2205 , 0.10300000 
2206 , 0.00295600 
2207 , 0.00056000 
2208 , 0.02000000 
2209 , 0.00093230 
2210 , 0.00042600 
2211 , 0.17600000 
2212 , 0.00060100 
2213 , 0.05415562 
2214 , 0.00100000 
2215 , 0.05415562 
2216 , 0.00095680 
2217 , 0.00094812 
2218 , 0.00095680 
2219 , 0.35640900 
2220 , 0.03312000 
2221 , 0.00383189 
2222 , 0.13395791 
2223 , 0.00690400 
2224 , 0.05050000 
2225 , 0.02878200 
2226 , 0.00095680 
2227 , 0.02523800 
2228 , 0.06000000 
2229 , 0.00100000 
2230 , 0.00182600 
2231 , 0.13409700 
2232 , 0.01842676 
2233 , 0.00214414 
2234 , 0.33281697 
2235 , 0.00006000 
2236 , 0.00083164 
2237 , 0.03197700 
2238 , 0.00003400 
2239 , 0.02960000 
2240 , 0.33250000 
2241 , 0.33250000 
2242 , 0.02878200 
2243 , 0.31000000 
2244 , 0.05000000 
2245 , 0.00060300 
2246 , 0.08797584 
2247 , 0.67774000 
2248 , 0.00010000 
2249 , 0.62437233 
2250 , 0.00060300 
2251 , 0.21495700 
2252 , 0.13409700 
2253 , 0.07182400 
2254 , 0.17200000 
2255 , 0.00095680 
2256 , 0.00288000 
2257 , 0.00511430 
2258 , 1.19839040 
2259 , 0.02878200 
2260 , 0.00054000 
2261 , 0.00095680 
2262 , 0.02878200 
2263 , 0.00000875 
2264 , 0.02556400 
2265 , 0.00336500 
2266 , 0.05651500 
2267 , 0.00511430 
2268 , 0.00085200 
2269 , 0.00100000 
2270 , 0.57174000 
2271 , 0.34321700 
2272 , 0.11820000 
2273 , 0.00003000 
2274 , 0.01766800 
2275 , 1.02375000 
2276 , 0.00450900 
2277 , 0.00105600 
2278 , 0.00408000 
2279 , 0.00094812 
2280 , 0.00100000 
2281 , 1.17900000 
2282 , 0.00892400 
2283 , 0.00095680 
2284 , 0.02523800 
2285 , 0.00095680 
2286 , 0.04360000 
2287 , 0.01057400 
2288 , 0.00243710 
2289 , 0.00499500 
2290 , 0.00100000 
2291 , 3.38000000 
2292 , 0.00295600 
2293 , 0.00029034 
2294 , 0.00015121 
2295 , 0.00001379 
2296 , 0.00100000 
2297 , 0.00100000 
2298 , 0.00064600 
2299 , 0.00622200 
2300 , 0.55369600 
2301 , 0.00095390 
2302 , 0.00095680 
2303 , 0.02012100 
2304 , 0.00123500 
2305 , 0.00053854 
2306 , 0.00345244 
2307 , 0.00122790 
2308 , 0.00054000 
2309 , 0.03640000 
2310 , 0.03312000 
2311 , 0.00007423 
2312 , 0.01000000 
2313 , 0.00295600 
2314 , 0.00095680 
2315 , 0.15000000 
2316 , 0.05500000 
2317 , 0.00622200 
2318 , 0.08000000 
2319 , 0.30598365 
2320 , 0.01920000 
2321 , 0.00095680 
2322 , 0.00000875 
2323 , 0.00285845 
2324 , 0.00109080 
2325 , 0.10494707 
2326 , 0.65531200 
2327 , 0.00057302 
2328 , 0.02671000 
2329 , 0.30000000 
2330 , 1.46035000 
2331 , 0.05524500 
2332 , 0.00214414 
2333 , 0.00094812 
2334 , 0.00623500 
2335 , 0.00090000 
2336 , 0.28255800 
2337 , 0.06615100 
2338 , 0.00038900 
2339 , 0.02934100 
2340 , 0.00010000 
2341 , 0.05756391 
2342 , 0.00003000 
2343 , 0.00061100 
2344 , 0.00060300 
2345 , 0.03197700 
2346 , 0.00098800 
2347 , 0.22938690 
2348 , 0.00805400 
2349 , 0.00398500 
2350 , 0.13409700 
2351 , 0.03197700 
2352 , 1.12000000 
2353 , 0.01000000 
2354 , 0.02878200 
2355 , 0.02523800 
2356 , 0.00000764 
2357 , 0.16351100 
2358 , 0.00095680 
2359 , 0.43168000 
2360 , 0.00124200 
2361 , 0.00095680 
2362 , 0.00214414 
2363 , 0.01303400 
2364 , 0.00061861 
2365 , 0.00000675 
2366 , 0.00622200 
2367 , 0.08993931 
2368 , 0.05200000 
2369 , 0.00052922 
2370 , 0.12260000 
2371 , 0.02050100 
2372 , 0.00112500 
2373 , 0.02122000 
2374 , 0.32301500 
2375 , 0.30705000 
2376 , 0.76370000 
2377 , 0.00622200 
2378 , 0.02980757 
2379 , 0.00000100 
2380 , 0.00689300 
2381 , 0.00060300 
2382 , 0.05524500 
2383 , 0.00056000 
2384 , 0.06218105 
2385 , 0.00623500 
2386 , 0.02012100 
2387 , 0.01707860 
2388 , 0.01889019 
2389 , 0.05300600 
2390 , 0.00112000 
2391 , 0.00188470 
2392 , 0.00001000 
2393 , 0.18593000 
2394 , 0.25126000 
2395 , 0.04600250 
2396 , 0.09000000 
2397 , 0.22048779 
2398 , 0.00003400 
2399 , 0.00061100 
2400 , 0.39166253 
2401 , 0.00099580 
2402 , 0.30598365 
2403 , 0.19000000 
2404 , 0.00623500 
2405 , 0.02033500 
2406 , 0.00915500 
2407 , 0.09332900 
2408 , 0.00093183 
